Prefix_Suffix,having_Sub_Domain,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Google_Index,Result,URL,Target
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-download-my-transaction-history-faq1007,Paypal
-1,-1,1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/common-1099-and-tax-related-questions-faq3404,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-change-the-name-on-my-paypal-business-account-faq705,Paypal
-1,-1,1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-view-or-edit-my-account-information-faq772/1,Paypal
1,0,1,1,1,1,1,-1,https://www.paypal-prepaid.com/faq.shtml,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/what-are-the-fees-for-paypal-accounts-faq690,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-view-or-edit-my-account-information-faq772,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-change-my-password-and-security-questions-faq1440,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-send-money-faq1684,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-issue-a-full-or-partial-refund-faq780,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/topic/close_a_dispute,Paypal
-1,-1,1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-report-a-billing-issue-faq3421,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/what-is-paypal's-infringement-report-process-faq561,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-can-i-report-a-problem-faq2337,Paypal
-1,-1,1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/why-is-my-payment-on-hold-or-unavailable-faq1987,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/why-is-my-payment-from-a-sale-on-ebay-on-hold-faq1377,Paypal
-1,-1,-1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/learn-paypal-here%e2%84%a2-basics-faq2402,Paypal
-1,-1,1,-1,1,1,1,-1,https://www.paypal.com/us/selfhelp/article/how-do-i-find-my-paypal-credit-account-number-faq3035,Paypal
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/about/privacy/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1561485474074139,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/mobile-basic/570785306433644/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/?helpref=hc_global_nav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/188157731232424?helpref=topq,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/185285184853471?helpref=topq,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/105487009541643?helpref=topq,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/213395615347144?helpref=topq,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/124904560921566?helpref=topq,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/facebook,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/about/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/photos/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/events/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/videos/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/facebook/app/412211525498027/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/likes/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/facebook/app/354007031319571/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/posts/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/locations/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pg/facebook/notes/?ref=page_internal,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/lite/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/mobile/?ref=pf,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/directory/pages/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/places/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/games/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/directory/celebrities/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/marketplace/103879976317396/?ref=fb_home,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/directory/groups/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/recipes/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/pages/create/?ref_type=sitefooter,Facebook
-1,0,1,1,1,1,1,-1,https://developers.facebook.com/?ref=pf,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/careers/?ref=pf,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/privacy/explanation,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/policies/cookies/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/policies?ref=pf,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/careers/teams/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/careers/locations/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/careers/university/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/careers/benefits/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/careers/life/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/careers/community/,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/policies,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/tools,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/tools/safety,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/tools/security,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/tools/privacy,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/resources,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/teens,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/teens/youarebeingbullied,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/teens/yourfriendisbeingbullied,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/teens/youarecalledabully,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/parents,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/parents/mychildisbeingbullied,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/parents/mychildisbullyingothers,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/educators,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/educators/mystudentisbeingbullied,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/educators/mystudentisbullyingothers,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/bullying/educators/prevention,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/parents,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/parents/gettoknow,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/parents/gettoknow/gettingstarted,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/parents/gettoknow/stayingsafe,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/parents/tips,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/safety/parents/expertadvice,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/799880743466869/?ref=sc,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/909243165853369/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1584206335211143/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1036755649750898/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/530847210446227/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/269880466696699/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1719980288275077/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/109378269482053/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/516147308587266/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1075880512458213/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/610457675797481/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1701730696756992/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/250563911970368/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1090831264320592/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/239070709801747/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1221288724572426/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1017657581651994/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1217373834962306/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1640261589632787/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1297502253597210/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1740158369563165/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/280983625624825/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/991335594313139/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/191128814621591/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1058033620955509/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/248976822124608/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/283100488694834/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1069521513115444?helpref=hc_global_nav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/1703757313215897/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.facebook.com/help/490693151131920/?helpref=hc_fnav,Facebook
-1,-1,1,1,1,1,1,-1,https://www.aol.com/,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/mission,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/history,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/leadership,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/international,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/our-businesses,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/oath,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/citizen-aol,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/aol-charitable-foundation,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/accessibility,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/life-aol,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/inclusion-and-diversity,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/aol-standards-business-conduct,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/brands,AOL
-1,0,1,1,1,1,1,-1,https://build.aol.com/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/video/?on=1,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/aol-advertising,AOL
-1,0,1,1,1,1,1,-1,http://corp.aol.com/advertising,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-app,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aim,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-computer-checkup,AOL
-1,0,1,1,1,1,1,-1,http://jobs.aol.com/,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-mobile,AOL
-1,0,1,1,1,1,1,-1,http://discover.aol.com/brands/aol-plans,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/aol-reader,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/aol-search,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-toolbar,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-desktop-for-windows,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/autoblog,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/alto-app,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/aol-com,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services?tags=downloads,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-mail,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/aol-on,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/aol-radio,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-shield-browser,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/aol-real-estate,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/aol-desktop-for-mac,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/assist-by-aol,AOL
-1,-1,1,1,1,1,1,-1,http://www.aol.com/build/,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/cambio,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/crunchbase,AOL
-1,0,1,1,1,1,1,-1,https://help.aol.com/products/data-secure-by-aol,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/games-com,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/engadget,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/huffpost-gps-for-the-soul,AOL
-1,0,1,1,1,1,1,-1,http://help.aol.com/,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/products-and-services/id-protection-by-aol,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/makers,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/mapquest,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/moviefone,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/mandatory,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/brands/mom-me,AOL
-1,0,1,1,1,1,1,-1,http://privacy.aol.com/,AOL
-1,0,1,1,1,1,1,-1,https://discover.aol.com/security,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/news/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/entertainment/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/finance/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/lifestyle/,AOL
-1,-1,1,1,1,1,1,-1,http://www.aol.com/games/,AOL
-1,0,1,1,1,1,1,-1,https://www.aol.com/shop/?utm_source=aol.com&utm_medium=topnav,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/article/shop/2017/04/20/the-one-designer-you-need-to-know-for-this-years-met-gala/22048250/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/us-news/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/world-news/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/politics/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/sports/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/science-tech/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/article/news/2017/04/24/pregnant-serena-williams-shares-heartfelt-message-to-dearest-baby/22053560/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/article/news/2017/04/24/us-carrier-group-heads-for-korean-waters-china-calls-for-restra/22053039/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/article/news/2017/04/24/entire-us-senate-to-go-to-white-house-for-north-korea-briefing/22053582/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/article/news/2017/04/24/arkansas-plans-to-execute-two-convicts-monday/22052889/,AOL
-1,-1,1,1,1,1,1,-1,https://www.aol.com/article/news/2017/04/24/indiana-university-will-ban-athletes-with-history-of-sexual-viol/22053257/,AOL
-1,-1,1,1,1,1,1,-1,https://www.google.com/,Google
-1,1,1,1,1,1,1,-1,https://www.google.com/intl/en/ads/?fg=1&utm_expid=95258301-48.nx6rrpi6q1gq3fwv6gpepg.0&utm_referrer=https%3a%2f%2fwww.google.com%2f,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/services/?fg=1,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/about/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/about/products/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/policies/privacy/?fg=1,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/policies/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/policies/terms/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/policies/technologies/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/policies/faq/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/start/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/tools/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/password/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/signing-out/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/accounts/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/gmail/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/safe-networks/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/locking/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/devices/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/start/online-shopping-tips/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/start/security/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/start/basics/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/start/mobile/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/explore/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/explore/age-appropriate/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/explore/content-credibility/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/manage/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/manage/personal-information/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/manage/connections/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/families/manage/bully/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/scams/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/fraud/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/identity-theft/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/identity-theft-help/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/devices/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/devices-help/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/culturalinstitute/beta/u/0/entity/%2fm%2f075ch5?hl=en,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/ads/publisher/?sourceid=awo&subid=ww-ww-et-adsexp_publ_v2,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/,Google
-1,-1,1,1,1,1,1,-1,https://www.google.com/,Google
-1,-1,1,1,1,1,1,-1,https://www.apple.com/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/mac/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/ipad/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/iphone/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/watch/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/tv/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/music/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/itunes/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/ipod/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/shop/accessories/all-accessories,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/shop/gift-cards,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/retail/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/retail/geniusbar/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/retail/learn/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/retail/learn/youth/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/shop/browse/home/specialdeals,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/shop/browse/financing,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/recycling/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/shop/account/home,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/shop/help,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/education/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/us-hed/shop,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/business/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/retail/business/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/us-hed/shop/account/home,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/accessibility/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/accessibility/mac/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/accessibility/ipad/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/accessibility/iphone/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/accessibility/watch/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/accessibility/tv/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/education/connected/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/education/products/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/education/it/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/education/teachers/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/education/purchasing/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/environment/,Apple
-1,-1,1,1,1,1,1,-1,https://www.apple.com/environment/climate-change/,Apple
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/news/,Yahoo
-1,0,1,1,1,1,1,-1,https://sports.yahoo.com/,Yahoo
-1,0,1,1,1,1,1,-1,https://finance.yahoo.com/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/news/politics/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/celebrity/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/tv/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/style/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/everything/,Yahoo
-1,0,1,1,1,1,1,-1,https://advertising.yahoo.com/,Yahoo
-1,0,1,1,1,1,1,-1,https://answers.yahoo.com/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/news/tagged/autos,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/beauty,Yahoo
-1,0,1,1,1,1,1,-1,https://developer.yahoo.com/,Yahoo
-1,0,1,1,1,1,1,-1,https://downloads.yahoo.com/,Yahoo
-1,0,1,1,1,1,1,-1,https://sports.yahoo.com/fantasy/,Yahoo
-1,0,1,1,1,1,1,-1,https://groups.yahoo.com/neo,Yahoo
-1,0,1,1,1,1,1,-1,https://help.yahoo.com/kb/account,Yahoo
-1,0,1,1,1,1,1,-1,https://messenger.yahoo.com/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/movies/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/music/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.yahoo.com/news/?ref=gs,Yahoo
-1,0,1,1,1,1,1,-1,https://search.yahoo.com/,Yahoo
-1,0,1,1,1,1,1,-1,https://shopping.yahoo.com/,Yahoo
-1,0,1,1,1,1,1,-1,https://smarttv.yahoo.com/,Yahoo
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/pricing,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/plans-comparison,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/tour,Dropbox
