Target,URL
AOL,https://discover.aol.com/brands/cambio
AOL,https://discover.aol.com/brands/crunchbase
AOL,https://help.aol.com/products/data-secure-by-aol
AOL,https://discover.aol.com/brands/games-com
AOL,https://discover.aol.com/brands/engadget
AOL,https://discover.aol.com/products-and-services/huffpost-gps-for-the-soul
AOL,http://help.aol.com/
AOL,https://discover.aol.com/products-and-services/id-protection-by-aol
AOL,https://discover.aol.com/brands/makers
AOL,https://discover.aol.com/brands/mapquest
AOL,https://discover.aol.com/brands/moviefone
AOL,https://discover.aol.com/brands/mandatory
AOL,https://discover.aol.com/brands/mom-me
AOL,http://privacy.aol.com/
AOL,https://discover.aol.com/security
AOL,https://www.aol.com/news/
AOL,https://www.aol.com/entertainment/
AOL,https://www.aol.com/finance/
AOL,https://www.aol.com/lifestyle/
AOL,http://www.aol.com/games/
AOL,https://www.aol.com/shop/?utm_source=aol.com&utm_medium=topnav
AOL,https://www.aol.com/article/shop/2017/04/20/the-one-designer-you-need-to-know-for-this-years-met-gala/22048250/
AOL,https://www.aol.com/us-news/
AOL,https://www.aol.com/world-news/
AOL,https://www.aol.com/politics/
AOL,https://www.aol.com/sports/
AOL,https://www.aol.com/science-tech/
AOL,https://www.aol.com/article/news/2017/04/24/pregnant-serena-williams-shares-heartfelt-message-to-dearest-baby/22053560/
AOL,https://www.aol.com/article/news/2017/04/24/us-carrier-group-heads-for-korean-waters-china-calls-for-restra/22053039/
AOL,https://www.aol.com/article/news/2017/04/24/entire-us-senate-to-go-to-white-house-for-north-korea-briefing/22053582/
AOL,https://www.aol.com/article/news/2017/04/24/arkansas-plans-to-execute-two-convicts-monday/22052889/
AOL,https://www.aol.com/article/news/2017/04/24/indiana-university-will-ban-athletes-with-history-of-sexual-viol/22053257/
AOL,https://search.aol.com/aol/newtab?s_it=comsearch-nt
AOL,https://search.aol.com/aol/search?s_it=newtab&v_t=comsearch-nt&q=abc
AOL,https://search.aol.com/aol/image?q=abc&s_it=searchtabs&v_t=comsearch-nt
AOL,https://search.aol.com/aol/video?q=abc&s_it=searchtabs&v_t=comsearch-nt
AOL,https://search.aol.com/aol/news?q=abc&s_it=searchtabs&v_t=comsearch-nt
Google,https://www.google.com/
Google,https://www.google.com/intl/en/ads/?fg=1&utm_expid=95258301-48.Nx6Rrpi6Q1GQ3fWV6gpEPg.0&utm_referrer=https%3A%2F%2Fwww.google.com%2F
Google,https://www.google.com/services/?fg=1#?modal_active=none
Google,https://www.google.com/intl/en/about/
Google,https://www.google.com/intl/en/about/products/
Google,https://www.google.com/intl/en/policies/privacy/?fg=1
Google,https://www.google.com/intl/en/policies/
Google,https://www.google.com/intl/en/policies/terms/
Google,https://www.google.com/intl/en/policies/technologies/
Google,https://www.google.com/intl/en/policies/faq/
Google,https://www.google.com/intl/en/safetycenter/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/
Google,https://www.google.com/intl/en/safetycenter/families/start/
Google,https://www.google.com/intl/en/safetycenter/tools/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/password/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/signing-out/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/accounts/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/gmail/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/safe-networks/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/locking/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/devices/
Google,https://www.google.com/intl/en/safetycenter/everyone/start/online-shopping-tips/
Google,https://www.google.com/intl/en/safetycenter/families/start/security/
Google,https://www.google.com/intl/en/safetycenter/families/start/basics/
Google,https://www.google.com/intl/en/safetycenter/families/start/mobile/
Google,https://www.google.com/intl/en/safetycenter/families/explore/
Google,https://www.google.com/intl/en/safetycenter/families/explore/age-appropriate/
Google,https://www.google.com/intl/en/safetycenter/families/explore/content-credibility/
Google,https://www.google.com/intl/en/safetycenter/families/manage/
Google,https://www.google.com/intl/en/safetycenter/families/manage/personal-information/
Google,https://www.google.com/intl/en/safetycenter/families/manage/connections/
Google,https://www.google.com/intl/en/safetycenter/families/manage/bully/
Google,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/
Google,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/scams/
Google,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/fraud/
Google,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/identity-theft/
Google,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/identity-theft-help/
Google,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/devices/
Google,https://www.google.com/intl/en/safetycenter/everyone/cybercrime/devices-help/
Google,https://www.google.com/culturalinstitute/beta/u/0/entity/%2Fm%2F075ch5?hl=en
Google,https://www.google.com/ads/publisher/?sourceid=awo&subid=ww-ww-et-adsexp_publ_v2#?modal_active=none
Google,https://www.google.com/#q=google
Google,https://www.google.com/#q=wikipedia
Google,https://www.google.com/#q=wikipedia&tbm=bks
Google,https://www.google.com/#q=wikipedia&tbm=nws
Google,https://www.google.com/search?q=wikipedia&tbm=isch&source=lnms&sa=X&ved=0ahUKEwjO7f2Rqb7TAhXGOSYKHQSkCsoQ_AUICSgE&biw=1152&bih=979
Google,https://www.google.com/search?q=wikipedia&tbm=isch&source=lnms&sa=X&ved=0ahUKEwjO7f2Rqb7TAhXGOSYKHQSkCsoQ_AUICSgE&biw=1152&bih=979#tbm=isch&q=google
Google,https://www.google.com/search?q=google&tbm=vid&source=lnms&sa=X&ved=0ahUKEwjmhsSdqb7TAhUpIMAKHRMJDaIQ_AUIBygC&biw=1152&bih=979&dpr=1
Google,https://www.google.com/search?q=google&tbm=vid&source=lnms&sa=X&ved=0ahUKEwjmhsSdqb7TAhUpIMAKHRMJDaIQ_AUIBygC&biw=1152&bih=979&dpr=1#q=google&tbm=nws
Google,https://www.google.com/search?q=google&tbm=vid&source=lnms&sa=X&ved=0ahUKEwjmhsSdqb7TAhUpIMAKHRMJDaIQ_AUIBygC&biw=1152&bih=979&dpr=1#tbm=nws&q=ibm
Google,https://www.google.com/search?q=google&tbm=vid&source=lnms&sa=X&ved=0ahUKEwjmhsSdqb7TAhUpIMAKHRMJDaIQ_AUIBygC&biw=1152&bih=979&dpr=1#q=ibm
Google,https://www.google.com/search?q=ibm&hl=en&site=webhp&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjo95O1qb7TAhWCbSYKHV_xBQMQ_AUICCgD&biw=1152&bih=979
Microsoft,https://www.microsoft.com/en-us/
Microsoft,https://www.microsoft.com/en-us/windows
Microsoft,https://www.microsoft.com/en-us/windows/get-windows-10
Microsoft,https://www.microsoft.com/en-us/windows/compare
Microsoft,https://www.microsoft.com/en-us/windows/windows-10-specifications
Microsoft,https://www.microsoft.com/en-us/windows/devices
Microsoft,https://www.microsoft.com/en-us/windows/compete
Microsoft,https://www.microsoft.com/en-us/windows/view-all?col=laptops#icons
Microsoft,https://www.microsoft.com/en-us/windows/windows-10-apps
Microsoft,https://www.microsoft.com/en-us/download
Microsoft,https://www.microsoft.com/en-us/download/windows.aspx
Microsoft,https://www.microsoft.com/en-us/download/office.aspx
Microsoft,https://www.microsoft.com/en-us/download/internet-explorer.aspx
Microsoft,https://www.microsoft.com/en-us/download/developer-tools.aspx
Microsoft,https://www.microsoft.com/en-us/download/xbox.aspx
Microsoft,https://www.microsoft.com/en-us/download/windowsphone.aspx
Microsoft,https://www.microsoft.com/en-us/mobile/apps/lumia/
Microsoft,https://www.microsoft.com/en-us/mobile/experiences/lumia-voices/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950/features/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950/why-lumia/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950/specifications/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950-xl-dual-sim/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950-xl-dual-sim/features/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950-xl-dual-sim/why-lumia/
Microsoft,https://www.microsoft.com/en-us/mobile/phone/lumia950-xl-dual-sim/specifications/
Microsoft,https://www.microsoft.com/en-us/mobile/phones/all/#order_by=latest
Microsoft,https://www.microsoft.com/en-us/diversity/
Microsoft,https://www.microsoft.com/en-us/diversity/business-of-inclusion/default.aspx
Microsoft,https://www.microsoft.com/en-us/diversity/inside-microsoft
Microsoft,https://www.microsoft.com/en-us/diversity/training/default.aspx
Microsoft,https://www.microsoft.com/en-us/diversity/beyond-microsoft/default.aspx
Microsoft,https://www.microsoft.com/en-us/diversity/events/default.aspx
Microsoft,https://www.microsoft.com/en-us/diversity/diversity-stories/default.aspx
Microsoft,https://www.microsoft.com/en-us/accessibility/home
Microsoft,https://www.microsoft.com/en-us/Accessibility/windows
Microsoft,https://www.microsoft.com/en-us/Accessibility/office
Microsoft,https://www.microsoft.com/en-us/Accessibility/accessibility-conformance-reports
Microsoft,https://www.microsoft.com/en-us/Accessibility/accessibility-standards-for-policymakers
Microsoft,https://www.microsoft.com/en-us/Accessibility/assistive-technology-partners
Microsoft,https://www.microsoft.com/en-us/education
Microsoft,https://www.microsoft.com/en-us/education/educators/default.aspx
Microsoft,https://www.microsoft.com/en-us/education/students/default.aspx
Apple,https://www.apple.com/
Apple,https://www.apple.com/mac/
Apple,https://www.apple.com/ipad/
Apple,https://www.apple.com/iphone/
Apple,https://www.apple.com/watch/
Apple,https://www.apple.com/tv/
Apple,https://www.apple.com/music/
Apple,https://www.apple.com/itunes/
Apple,https://www.apple.com/ipod/
Apple,https://www.apple.com/shop/accessories/all-accessories
Apple,https://www.apple.com/shop/gift-cards
Apple,https://www.apple.com/retail/
Apple,https://www.apple.com/retail/geniusbar/
Apple,https://www.apple.com/retail/learn/
Apple,https://www.apple.com/retail/learn/youth/
Apple,https://www.apple.com/shop/browse/home/specialdeals
Apple,https://www.apple.com/shop/browse/financing
Apple,https://www.apple.com/recycling/
Apple,https://www.apple.com/shop/account/home
Apple,https://www.apple.com/shop/help
Apple,https://www.apple.com/education/
Apple,https://www.apple.com/us-hed/shop
Apple,https://www.apple.com/business/
Apple,https://www.apple.com/retail/business/
Apple,https://www.apple.com/us-hed/shop/account/home
Apple,https://www.apple.com/accessibility/
Apple,https://www.apple.com/accessibility/mac/
Apple,https://www.apple.com/accessibility/ipad/
Apple,https://www.apple.com/accessibility/iphone/
Apple,https://www.apple.com/accessibility/watch/
Apple,https://www.apple.com/accessibility/tv/
Apple,https://www.apple.com/education/connectED/
Apple,https://www.apple.com/education/products/
Apple,https://www.apple.com/education/it/
Apple,https://www.apple.com/education/teachers/
Apple,https://www.apple.com/education/purchasing/
Apple,https://www.apple.com/environment/
Apple,https://www.apple.com/environment/climate-change/
Yahoo,https://www.yahoo.com/
Yahoo,https://www.yahoo.com/news/
Yahoo,https://sports.yahoo.com/
Yahoo,https://finance.yahoo.com/
Yahoo,https://www.yahoo.com/news/politics/
Yahoo,https://www.yahoo.com/celebrity/
Yahoo,https://www.yahoo.com/tv/
Yahoo,https://www.yahoo.com/style/
Yahoo,https://www.yahoo.com/everything/
Yahoo,https://advertising.yahoo.com/
Yahoo,https://answers.yahoo.com/
Yahoo,https://www.yahoo.com/news/tagged/autos
Yahoo,https://www.yahoo.com/beauty
Yahoo,https://developer.yahoo.com/
Yahoo,https://downloads.yahoo.com/
Yahoo,https://sports.yahoo.com/fantasy/
Yahoo,https://groups.yahoo.com/neo
Yahoo,https://help.yahoo.com/kb/account
Yahoo,https://messenger.yahoo.com/
Yahoo,https://mobile.yahoo.com/
Yahoo,https://www.yahoo.com/movies/
Yahoo,https://www.yahoo.com/music/
Yahoo,https://www.yahoo.com/news/?ref=gs
Yahoo,https://search.yahoo.com/
Yahoo,https://safety.yahoo.com/Security/
Yahoo,https://shopping.yahoo.com/
Yahoo,https://smarttv.yahoo.com/
Dropbox,https://www.dropbox.com/
Dropbox,https://www.dropbox.com/business
Dropbox,https://www.dropbox.com/business/pricing
Dropbox,https://www.dropbox.com/business/plans-comparison
Dropbox,https://www.dropbox.com/business/tour
Dropbox,https://www.dropbox.com/business/trust
Dropbox,https://www.dropbox.com/business/customers
Dropbox,https://www.dropbox.com/business/app-integrations
Dropbox,https://www.dropbox.com/business/articles-videos
Dropbox,https://www.dropbox.com/business/faqs
Dropbox,https://www.dropbox.com/paper
Dropbox,https://www.dropbox.com/business/smartsync
Dropbox,https://www.dropbox.com/install
Dropbox,https://www.dropbox.com/mobile
Dropbox,https://www.dropbox.com/plans?trigger=homepagefoot
Dropbox,https://www.dropbox.com/enterprise
Dropbox,https://blogs.dropbox.com/business/
Dropbox,https://www.dropbox.com/business/partners
Dropbox,https://www.dropbox.com/news
Dropbox,https://www.dropbox.com/news/company-info
Dropbox,https://www.dropbox.com/productivity
Dropbox,https://www.dropbox.com/developers
Dropbox,https://www.dropbox.com/dmca
Dropbox,https://www.dropbox.com/help/4213
